deal_value,days_since_created,stage_encoded,num_interactions,days_until_expected_close,closure_score,is_closed
69359.21,69,2,4,113,5.0,0
105195.17,61,4,23,30,46.7,0
27806.59,82,3,2,66,5.8,0
159907.95,101,1,1,30,5.0,0
837160.79,87,1,7,104,5.0,0
120482.26,109,2,5,101,5.0,0
178178.33,34,3,15,28,37.0,0
31411.8,25,2,7,-17,26.2,0
16271.32,40,2,9,66,15.4,0
152713.04,68,3,22,51,31.5,0
48699.17,71,4,23,-21,48.8,1
39619.25,23,4,7,30,42.1,1
223538.04,103,2,8,77,5.0,0
81039.76,4,0,19,-16,24.4,1
14383.94,74,1,18,30,7.8,0
10743.73,69,3,9,20,21.3,0
58373.63,53,1,3,-3,5.0,0
178620.74,118,0,10,172,5.0,0
13305.3,104,1,18,7,5.0,0
182480.44,14,0,6,56,5.0,0
9858.75,108,0,4,12,5.0,0
91466.36,12,1,0,173,5.0,0
511204.91,11,2,15,129,23.8,1
22803.25,17,3,11,127,28.2,0
45732.85,81,1,8,30,5.0,0
57363.47,108,1,21,28,5.0,0
169506.01,95,1,20,30,5.0,0
92870.28,25,2,22,30,36.5,1
99069.78,30,3,10,146,21.4,0
148126.42,21,0,21,150,5.0,0
223110.32,82,2,2,129,5.0,0
27061.15,25,4,19,30,53.5,1
68569.47,84,0,9,30,5.0,0
36420.76,40,2,22,139,21.1,1
18272.29,42,4,4,6,35.8,1
46424.5,43,1,17,-19,21.0,0
194982.8,88,1,3,123,5.0,0
47899.78,14,1,3,136,5.0,0
51848.6,32,3,11,167,19.7,1
4782.93,7,0,1,47,5.0,0
25798.53,10,1,7,160,5.0,0
139879.34,63,3,4,157,5.0,0
155924.17,99,4,15,18,28.5,0
11462.62,89,4,1,30,16.3,0
31105.91,3,0,20,30,21.1,0
175953.2,64,2,13,87,10.1,1
35163.28,27,0,16,55,7.4,0
38284.41,41,2,10,39,18.8,1
9955.9,96,1,8,64,5.0,0
16902.5,35,2,12,39,22.6,0
142249.82,52,0,0,117,5.0,0
153934.74,18,4,3,170,25.6,0
32547.05,60,0,5,30,5.0,0
49907.11,43,0,19,105,5.0,0
10216.54,76,4,5,18,25.4,1
5006.28,20,1,15,30,21.0,1
41124.29,97,0,1,112,5.0,0
132787.88,87,2,3,54,5.0,0
11799.79,80,1,6,157,5.0,0
13922.43,11,2,8,150,14.7,0
31271.94,28,3,14,30,37.6,0
157084.68,15,0,0,85,5.0,0
26727.16,63,3,9,145,10.6,0
77121.61,82,0,19,-20,5.0,0
108399.95,61,1,15,30,8.7,0
55354.26,103,3,2,30,5.0,0
73552.35,14,0,17,30,14.8,0
20377.91,62,4,17,121,31.3,1
118988.37,87,1,22,30,7.9,0
235463.5,64,1,5,30,5.0,0
231505.62,104,0,16,16,5.0,0
816348.39,70,0,5,174,5.0,0
104944.4,12,3,24,152,40.2,0
21902.03,51,0,18,23,5.4,0
196873.59,53,1,23,30,19.1,0
103075.48,62,2,9,157,5.0,0
123525.14,23,3,20,20,46.1,1
42109.66,5,1,1,30,11.5,0
152370.43,106,1,4,124,5.0,0
59993.1,77,4,15,42,32.7,0
21053.77,55,3,8,45,22.0,0
39725.35,105,2,5,164,5.0,0
54124.3,87,3,21,87,21.2,0
33805.93,90,4,16,126,21.4,0
94819.8,8,4,14,61,50.5,0
71442.87,4,1,6,-22,22.0,0
44477.33,72,2,1,80,5.0,0
28250.39,19,0,7,30,5.0,0
26074.32,4,4,4,123,35.5,0
233049.2,41,3,21,160,27.7,0
172179.89,16,1,8,168,5.0,0
290447.79,34,4,14,144,34.4,0
24899.75,52,4,21,-19,52.3,0
81506.65,105,0,13,151,5.0,0
20523.16,66,2,16,14,19.8,1
42569.82,21,1,5,85,5.2,0
80119.09,38,3,0,30,20.6,0
138658.93,39,1,8,171,5.0,0
39915.24,12,3,1,95,22.9,1
27817.43,16,2,21,30,38.2,1
24979.54,9,1,10,-17,24.0,0
20684.37,114,0,17,-8,5.0,0
18386.15,3,0,1,21,5.0,0
24144.16,43,1,14,179,5.0,0
75815.48,105,4,23,55,31.0,1
191421.66,97,1,21,75,5.0,0
33536.2,109,4,8,125,7.8,0
36292.36,92,1,22,30,6.4,0
83260.77,106,4,0,30,10.2,0
26718.3,98,1,1,95,5.0,0
82203.51,26,3,20,87,38.5,0
8784.26,69,3,24,88,29.5,0
76940.21,70,1,18,30,9.0,0
24729.09,52,3,3,-30,25.4,0
105307.51,95,1,19,64,5.0,0
37574.2,59,2,14,54,15.9,0
286995.59,4,1,16,108,19.0,0
3720.07,76,0,4,101,5.0,0
17772.21,45,2,12,30,20.5,0
14541.23,62,0,19,-18,7.2,1
36717.66,97,2,3,1,5.0,0
40477.97,66,2,6,57,5.5,0
56519.34,25,1,20,51,22.4,1
7153.22,77,3,0,83,5.0,0
231810.35,27,3,19,30,42.9,0
80614.16,4,4,4,30,44.8,1
121960.98,86,2,5,147,5.0,0
23550.07,22,4,2,54,35.0,0
96586.99,60,1,18,33,11.7,0
464617.46,64,2,4,148,5.0,0
22637.15,76,3,2,-28,17.0,0
153609.27,82,4,14,30,31.4,1
120101.76,116,0,12,30,5.0,0
37763.94,31,0,11,131,5.0,0
238734.31,112,2,21,156,5.0,0
94211.96,66,3,6,-8,22.0,0
9987.33,4,3,10,93,34.5,0
64524.97,10,3,20,-29,54.9,1
107248.85,91,3,24,83,23.4,0
21300.66,82,2,7,69,5.0,0
191765.93,61,1,15,160,5.0,0
102413.04,101,4,7,30,18.7,1
132170.64,85,2,10,-24,11.9,0
23500.5,84,2,17,99,6.9,0
41215.29,104,3,11,142,5.0,0
36085.72,35,4,1,-8,36.3,1
31621.91,116,2,18,30,5.2,0
48304.71,118,0,14,154,5.0,0
93316.43,60,4,6,73,25.7,0
67969.52,66,4,6,158,15.4,0
44637.15,79,4,13,-8,35.1,1
73530.04,89,1,6,178,5.0,0
40383.04,38,4,12,30,42.6,0
178105.58,41,2,21,128,20.9,1
5053.17,100,0,5,82,5.0,0
37586.79,67,0,24,78,5.0,0
105799.11,6,1,13,173,8.9,0
88772.53,38,1,3,72,5.0,0
151763.35,18,3,1,45,26.1,0
15691.41,6,2,15,141,24.1,0
93603.77,33,3,18,139,29.2,0
16003.03,109,1,1,24,5.0,0
45167.76,44,0,21,131,5.0,0
60791.26,109,2,18,169,5.0,0
182238.15,58,3,23,116,29.0,1
21783.94,117,3,14,111,5.0,0
100097.82,94,3,18,19,22.9,0
190546.54,20,3,15,180,26.0,0
98478.76,116,4,15,-19,27.1,1
18912.31,47,0,20,4,10.5,0
142445.19,89,3,8,77,8.6,0
34359.38,98,1,15,116,5.0,0
70370.5,82,1,1,30,5.0,0
51952.23,114,4,17,38,24.0,0
56361.35,12,4,19,30,57.4,1
59867.66,88,4,6,34,21.2,1
103721.17,109,4,10,18,20.5,0
24241.5,78,1,8,30,5.0,0
29191.83,80,4,24,-10,46.0,0
18421.18,40,3,13,95,26.5,0
51553.87,97,0,16,123,5.0,0
102386.43,13,0,7,37,5.0,0
134975.75,86,2,14,128,5.0,0
78286.13,52,1,23,49,17.5,0
16094.06,113,0,14,74,5.0,0
65733.22,88,4,15,-18,35.4,0
224427.87,18,1,0,81,5.0,0
28957.9,73,1,7,81,5.0,0
121471.18,29,0,11,80,5.0,0
24889.94,2,2,12,-23,38.7,1
140476.65,41,4,8,146,26.1,0
48971.62,22,3,1,2,29.2,0
21241.47,19,3,2,30,28.3,1
8983.41,59,4,23,23,48.0,0
82562.19,118,1,18,30,5.0,0
34374.34,8,1,3,35,12.1,0
34348.13,15,4,4,26,41.9,1
175109.58,118,2,10,45,5.0,0
62198.81,106,1,19,116,5.0,0
41198.38,6,0,21,148,9.4,0
81424.35,43,1,11,30,10.1,0
36230.34,57,3,4,30,18.9,0
13443.69,41,2,19,166,15.1,0
92080.13,110,3,2,119,5.0,0
5668.7,69,0,8,30,5.0,0
18379.43,98,4,4,30,16.6,0
107926.65,48,2,8,30,15.6,0
49280.75,55,4,0,30,25.5,0
5156.45,115,0,3,101,5.0,0
38985.8,61,0,5,72,5.0,0
258474.23,90,3,13,-23,23.3,0
85284.62,18,0,21,166,5.0,0
48263.92,50,0,19,30,6.0,0
19886.13,53,2,23,30,29.1,0
93963.55,1,4,23,25,65.2,1
21507.97,5,0,5,106,5.0,0
50467.62,104,1,1,77,5.0,0
115574.44,39,1,23,107,15.6,0
33928.93,34,0,18,30,9.8,0
58748.21,37,4,21,30,51.9,1
26833.14,20,4,14,30,50.0,0
71049.93,53,4,5,150,19.1,1
54271.6,70,0,21,84,5.0,0
132272.28,52,3,9,30,25.4,1
222729.82,15,4,4,10,43.5,0
29151.66,8,4,1,143,29.3,0
43926.37,40,2,23,30,33.0,0
33918.35,52,0,18,85,5.0,0
53622.11,112,4,14,164,9.0,0
35154.41,34,1,14,101,8.7,0
258479.88,55,3,1,30,16.5,0
21408.94,74,4,16,137,25.1,0
445508.73,108,4,12,30,21.6,1
103827.31,11,0,2,56,5.0,0
148899.38,37,3,14,108,27.1,1
44881.41,8,4,6,-12,49.8,1
53897.75,53,3,20,37,35.4,0
94046.72,118,4,20,30,26.6,1
66856.28,100,4,18,30,30.0,0
72751.79,15,3,15,71,38.4,0
434392.81,100,2,6,33,5.0,1
30809.37,101,0,23,173,5.0,0
20583.16,50,1,9,176,5.0,0
32570.27,73,3,6,77,11.4,0
95439.91,50,4,0,-7,30.7,1
10733.79,98,0,3,30,5.0,0
45986.47,19,3,2,64,24.9,1
54352.46,90,4,9,30,24.0,0
33583.13,60,2,7,177,5.0,0
45952.92,96,4,17,10,32.2,1
82193.85,15,4,2,8,41.7,0
82274.07,55,1,7,149,5.0,0
52796.56,12,3,0,-11,32.5,1
5738.8,2,0,0,45,5.0,0
153721.1,79,4,4,30,22.3,0
93529.31,35,1,8,140,5.0,0
18601.05,7,2,14,30,33.9,0
15954.3,80,3,24,81,26.9,0
21288.19,113,2,24,108,5.0,0
21058.04,68,2,4,103,5.0,0
31907.29,41,1,16,6,18.1,0
72502.27,63,0,1,30,5.0,0
55955.71,22,3,23,162,35.2,1
282888.87,43,4,8,31,37.0,0
26472.56,49,1,3,86,5.0,0
122074.13,86,2,13,30,9.2,0
71216.04,67,2,14,80,10.9,0
81585.85,36,2,1,30,12.2,0
30338.06,45,1,4,5,5.0,0
28392.38,33,3,5,-15,31.6,0
14102.92,63,4,3,87,20.4,0
33130.95,79,4,3,30,21.3,0
67082.79,50,1,0,30,5.0,0
108303.97,37,1,11,147,5.0,0
75156.29,29,0,0,77,5.0,0
120182.58,110,4,18,64,23.6,0
9441.48,94,3,18,122,12.6,0
42527.53,113,2,0,88,5.0,0
71223.71,112,2,1,30,5.0,0
63871.72,66,3,2,149,5.0,0
18829.77,41,2,11,-17,25.4,0
12287.73,103,4,17,13,29.8,0
15597.02,14,2,24,13,43.5,0
35028.83,36,0,6,110,5.0,1
31391.37,2,1,5,81,11.3,0
3239.68,6,1,19,176,14.6,0
26037.8,8,3,6,35,35.1,0
31191.75,113,0,21,155,5.0,0
59200.0,88,4,19,32,34.4,1
34841.94,59,3,12,57,23.6,0
18777.82,95,2,6,17,5.0,0
47943.29,6,2,15,30,35.2,0
75965.86,20,1,4,95,5.0,0
12319.18,79,4,13,177,16.6,1
90487.99,38,1,23,64,20.2,0
44109.69,30,3,18,-20,46.0,0
182873.96,76,1,17,150,5.0,0
229622.12,44,4,18,60,43.8,1
56264.99,115,1,7,149,5.0,0
38431.29,92,4,5,63,16.1,0
22779.52,107,1,8,156,5.0,0
14159.76,26,1,18,149,10.3,1
61327.22,46,1,6,176,5.0,0
28953.12,69,2,5,30,6.3,0
26923.29,85,0,7,95,5.0,0
12082.12,77,0,7,-3,5.0,0
23515.58,102,3,20,16,22.8,0
10271.02,15,1,1,68,5.0,0
150992.57,92,0,23,166,5.0,0
109234.95,16,3,1,145,16.7,0
486076.35,44,3,19,30,37.8,0
144666.06,7,0,5,-12,9.1,0
212879.9,56,0,12,18,5.0,0
43729.99,74,4,11,30,30.8,0
9992.26,23,2,6,87,15.4,0
49658.2,65,2,20,109,14.6,0
53625.81,70,4,14,13,36.7,1
72544.72,99,4,3,10,17.3,1
42891.7,103,1,1,143,5.0,0
17986.74,13,4,2,148,28.3,0
13728.54,107,4,16,158,13.1,0
29345.42,16,3,12,104,31.8,0
5338.85,7,0,2,37,5.0,0
15206.22,29,1,10,122,5.0,0
90236.23,57,2,24,169,15.0,0
29288.0,43,4,8,60,34.1,0
25681.27,34,2,20,-22,37.0,0
17968.35,39,0,11,28,5.0,0
130747.5,22,0,21,29,16.5,0
63923.78,84,3,3,30,9.8,0
17477.42,118,3,16,64,9.2,0
47596.9,30,0,18,164,5.0,0
85574.26,65,1,13,-14,9.9,0
86079.3,52,2,0,30,6.4,1
11225.93,22,2,22,54,35.0,1
32289.1,42,2,13,13,24.1,1
297168.97,40,0,8,-24,5.0,0
37420.72,29,2,0,30,13.3,0
156360.68,3,1,16,-3,30.4,1
61747.55,43,1,1,-7,5.0,0
10296.58,58,3,12,-29,32.5,0
15781.46,11,2,24,137,32.0,0
127126.11,69,1,16,121,5.0,0
6702.99,55,2,18,30,23.5,0
37221.9,4,0,8,171,5.0,0
55728.3,103,3,4,12,6.9,0
5943.28,35,0,16,30,7.5,1
18218.67,102,1,1,-18,5.0,0
76541.32,109,0,6,21,5.0,0
19353.51,119,3,21,47,15.6,0
49816.56,2,3,16,12,49.2,0
45867.54,28,3,8,30,31.6,1
57309.75,85,2,19,129,5.6,0
39980.54,25,1,24,20,29.5,0
10421.28,7,3,23,177,38.2,0
8681.18,18,4,18,74,50.2,0
50318.57,33,2,5,131,7.0,0
7128.35,78,3,1,124,5.0,0
62202.85,92,1,19,-15,7.9,0
106039.38,62,3,3,106,8.8,0
32458.46,45,1,4,30,5.0,0
61098.81,61,3,7,176,6.1,1
21112.43,54,1,13,127,5.0,0
16334.96,40,4,2,30,32.0,1
30824.21,34,0,2,30,5.0,0
4748.11,100,2,4,61,5.0,0
157519.13,55,1,4,130,5.0,0
340505.96,69,1,2,24,5.0,0
42563.63,8,1,12,128,11.8,0
5271.42,57,2,9,24,14.5,0
21634.9,42,0,0,38,5.0,0
60559.5,109,4,18,30,27.3,1
12417.91,30,4,2,84,29.6,0
26655.87,93,2,23,48,15.3,0
6125.13,35,0,9,160,5.0,0
334455.17,119,2,0,30,5.0,0
378396.19,5,1,5,30,15.5,0
42866.57,99,2,21,137,5.0,0
50319.62,16,0,21,23,18.9,0
89174.32,29,3,17,30,40.3,0
69355.88,110,0,22,91,5.0,0
19588.1,109,1,23,8,5.0,0
486103.25,30,2,23,78,31.2,0
1039155.56,75,2,9,30,8.5,0
13179.69,104,1,13,163,5.0,0
169635.71,51,0,20,128,5.0,0
43490.18,88,3,20,50,23.6,0
25730.23,104,3,1,79,5.0,0
33999.42,95,2,23,0,19.5,0
29516.74,55,0,3,30,5.0,0
10072.87,95,4,18,-17,36.2,0
58049.45,6,2,4,30,24.2,0
48292.21,108,1,21,23,5.0,0
54558.87,27,1,18,133,11.6,0
160811.15,38,3,12,60,29.6,1
135706.76,2,2,8,149,17.5,1
41979.95,115,4,7,168,5.0,0
308303.66,95,4,6,-1,22.6,0
53733.37,21,3,15,30,40.7,0
32041.21,99,2,18,176,5.0,0
58607.24,13,2,1,30,19.1,0
234050.23,1,1,11,141,11.6,0
46910.19,31,3,2,60,21.7,0
17291.03,104,4,9,132,9.6,1
109152.61,39,0,7,164,5.0,0
48589.17,87,1,24,-30,15.9,0
24329.1,13,2,4,14,23.7,0
12572.61,38,4,21,174,37.2,0
73095.42,80,3,12,-30,26.0,0
67354.71,65,4,17,16,40.9,0
137729.78,65,0,2,69,5.0,0
84063.53,70,1,18,30,9.0,0
28966.95,1,3,13,30,44.7,0
32980.38,16,0,21,92,12.0,0
461657.84,68,4,23,47,42.9,0
8694.86,22,2,2,30,17.4,1
65324.38,113,1,22,114,5.0,0
23418.57,87,1,17,26,5.0,0
33550.52,17,0,4,-11,5.0,0
72445.6,74,1,3,97,5.0,0
45622.5,102,3,3,66,5.0,0
142902.26,81,1,19,30,6.7,0
16661.43,35,3,3,180,9.5,0
21023.33,92,1,0,153,5.0,0
66308.91,71,4,7,30,27.7,0
20158.4,118,2,10,137,5.0,0
24788.47,67,3,17,84,23.5,0
12931.57,27,3,13,175,22.4,0
74922.8,94,1,19,30,5.0,0
1463963.3,16,1,16,30,23.2,0
329713.68,93,3,11,164,5.0,0
24451.07,105,3,17,139,6.6,0
271661.9,89,2,12,8,9.5,0
137516.23,21,3,3,-29,34.6,0
175885.32,77,0,24,30,5.0,0
13025.81,7,0,24,150,11.9,0
4602.66,72,1,18,90,5.0,0
58003.79,52,3,5,54,19.0,1
94405.25,82,2,9,130,5.0,0
33721.66,14,4,1,30,38.8,0
297570.98,103,0,5,95,5.0,0
96888.46,84,2,6,30,5.0,0
26924.17,63,3,5,20,19.1,1
21896.11,84,0,14,177,5.0,0
8138.67,83,1,4,30,5.0,0
34861.27,46,0,9,-10,5.0,0
43818.6,29,1,8,115,5.0,0
66972.95,37,3,0,142,9.7,0
108003.07,103,4,19,142,18.9,0
99327.96,15,2,0,-9,21.4,0
23460.01,68,0,19,30,5.0,0
30922.91,23,1,14,-28,24.9,0
38440.66,113,3,5,174,5.0,0
116257.02,81,2,2,146,5.0,0
123028.21,9,0,0,73,5.0,0
125558.89,26,2,1,76,10.6,0
18227.16,78,0,5,52,5.0,0
89014.41,73,4,7,85,21.6,1
73535.74,34,0,8,77,5.0,0
72996.84,9,0,7,135,5.0,0
41982.94,98,3,14,30,16.6,1
44709.91,117,2,15,30,5.0,0
3047.14,29,0,4,161,5.0,0
59358.33,4,3,4,30,34.8,0
44937.8,105,1,15,162,5.0,1
175405.79,115,3,7,103,5.0,0
108936.98,103,4,6,25,17.6,1
45318.8,56,0,24,85,5.0,0
54404.37,48,2,4,30,11.6,0
68286.02,93,2,8,28,5.0,1
58357.79,70,3,16,82,21.8,0
525725.74,70,0,12,21,5.0,0
14969.76,85,0,14,-25,5.0,0
51674.91,51,1,10,30,6.7,0
63958.55,18,3,16,30,42.6,1
177050.55,56,3,9,102,17.0,0
23139.94,113,4,14,88,16.3,0
46576.04,35,0,0,3,5.0,0
96002.02,5,4,0,30,40.5,0
105571.1,113,2,8,108,5.0,0
5488.6,71,0,6,55,5.0,1
128899.04,56,2,8,30,13.2,0
49013.1,47,4,15,170,28.9,0
45089.64,80,1,15,30,5.0,0
5729.04,21,1,14,15,21.2,0
132569.42,112,1,4,45,5.0,0
62873.73,38,4,3,30,33.6,1
3509.54,46,1,20,107,10.5,0
123290.16,100,2,21,178,5.0,0
26853.37,21,4,5,-14,45.1,1
106060.94,108,4,6,30,15.6,0
99624.72,13,2,16,5,36.6,1
194732.98,9,2,18,68,33.5,0
78177.61,63,2,21,87,18.4,0
11559.2,7,0,24,-9,27.8,0
148901.73,109,3,13,25,12.8,0
1250182.65,65,2,21,-9,27.4,0
51575.37,46,0,10,32,5.0,0
48020.34,10,1,24,118,24.2,0
3354.56,33,2,2,66,10.5,0
36960.73,39,0,11,-5,5.0,0
56071.63,86,2,15,88,5.4,0
61880.46,17,1,13,-25,25.4,0
115613.31,61,3,13,30,26.7,0
25332.32,13,2,2,30,20.1,0
96841.46,61,3,14,112,19.5,0
27783.34,74,2,24,29,23.9,0
41255.19,50,3,1,30,18.0,1
63592.29,7,2,14,71,29.8,1
95350.73,118,4,24,30,30.6,0
39863.24,52,2,22,15,29.9,0
12062.7,103,2,5,-19,5.0,0
73217.1,14,2,6,53,21.5,1
21127.04,42,3,15,140,23.4,0
133123.01,32,4,16,11,50.3,0
40969.55,16,0,15,78,7.4,0
93558.12,31,2,17,176,15.1,0
43340.39,35,3,21,129,32.6,1
7189.15,29,0,17,119,5.0,0
56092.95,96,4,12,172,11.0,1
31293.83,10,1,24,138,22.2,0
266645.7,59,0,4,35,5.0,0
24514.16,10,0,2,30,5.0,0
165701.54,70,3,13,-11,28.1,0
33375.73,91,0,12,30,5.0,0
85650.68,68,2,3,171,5.0,0
97248.75,113,4,20,73,23.8,0
41376.29,58,1,2,134,5.0,0
38109.06,41,1,5,30,5.0,0
44882.93,117,0,17,121,5.0,1
327037.05,96,0,4,128,5.0,0
32443.85,81,3,10,82,12.5,0
66945.05,43,4,7,-1,39.2,1
36582.47,9,2,19,168,24.5,0
14625.32,9,1,19,30,28.3,0
13845.67,107,2,23,7,15.2,0
73136.58,14,1,16,-13,28.1,0
73458.63,41,4,0,36,29.1,1
25047.76,100,0,18,125,5.0,0
29614.57,18,3,19,73,41.3,0
100297.96,2,3,8,104,32.0,0
75729.5,33,4,21,160,40.1,1
23728.66,34,4,6,30,37.8,0
22129.39,2,2,18,116,30.8,1
242466.66,31,4,12,102,37.5,1
11822.06,27,2,1,145,5.0,0
84715.02,89,4,21,-17,41.0,1
70977.83,54,2,11,94,10.4,0
5959.12,104,2,7,66,5.0,0
38685.34,12,3,8,143,25.1,0
27731.31,53,2,19,30,25.1,0
636622.59,72,0,23,132,5.0,0
72370.12,85,2,12,3,11.2,0
43632.24,96,3,19,66,18.6,0
160346.92,9,1,8,120,8.3,0
195611.98,80,3,19,30,27.0,0
159464.14,93,0,17,159,5.0,0
40305.8,40,3,21,1,43.9,0
189590.68,5,2,16,99,29.6,0
12136.72,66,3,2,-5,17.7,0
9091.15,17,0,23,30,19.9,1
11822.65,70,2,22,30,23.0,0
34482.66,9,0,15,106,6.7,0
70850.55,51,2,12,-15,23.2,1
101885.6,23,4,11,30,46.1,0
18025.63,36,4,11,31,42.1,0
93960.6,23,2,11,89,20.2,0
58831.54,71,3,11,103,14.4,0
116260.76,94,3,13,-5,20.3,0
9085.39,46,2,21,51,27.1,0
135860.34,30,4,22,60,52.0,0
74231.01,91,2,4,30,5.0,0
84857.04,5,2,18,18,39.7,1
46892.83,42,3,21,149,28.5,0
60035.44,38,1,23,79,18.7,0
32457.96,103,4,11,53,19.8,1
25807.36,30,4,7,106,32.4,0
14395.88,118,4,19,44,24.2,0
197752.81,65,3,11,102,16.3,0
61189.3,112,3,17,-10,19.4,0
60750.4,37,0,17,30,7.9,1
64144.51,86,3,24,40,29.2,0
91812.86,13,0,12,0,13.1,1
113772.74,27,3,15,46,37.3,0
105461.68,89,3,21,10,28.3,0
7195.35,103,4,4,80,10.1,0
27348.84,101,2,22,92,7.5,1
58993.35,79,4,11,30,29.3,0
26067.25,39,2,4,175,5.0,0
103351.67,62,0,2,30,5.0,0
13227.17,103,4,1,38,11.3,0
28694.47,106,4,16,54,23.8,0
150299.88,88,0,16,146,5.0,0
20779.44,91,1,19,76,5.0,0
27349.79,25,4,15,-3,52.8,0
74187.96,39,0,18,16,9.7,0
30115.9,19,2,21,30,37.3,1
81369.37,73,2,3,30,5.0,0
34596.07,41,0,20,115,5.0,1
40226.23,12,1,17,125,15.9,0
17427.41,37,2,14,126,15.3,0
21878.23,118,1,8,133,5.0,0
65004.35,57,2,14,30,18.9,0
37457.73,76,1,12,30,5.0,0
40054.92,29,1,12,26,15.7,0
771443.46,52,2,12,91,12.3,0
144188.99,8,2,5,-17,29.3,1
36849.36,110,3,15,11,15.9,0
15632.08,93,2,1,78,5.0,0
17788.66,83,3,2,35,8.6,0
18903.06,47,2,23,30,30.9,0
18497.83,109,4,12,-22,26.5,0
14301.55,109,2,18,114,5.0,0
31460.57,30,2,16,-8,32.8,0
7861.91,39,3,24,40,43.3,0
31660.44,52,4,21,62,44.2,1
14176.9,108,4,9,30,18.6,1
36156.7,20,1,12,30,18.0,0
53356.87,38,1,9,144,5.0,0
788213.17,15,4,16,26,53.9,0
119668.02,45,0,4,71,5.0,0
433114.29,84,1,24,30,10.8,0
26268.41,62,0,2,26,5.0,0
44083.64,23,1,4,30,9.1,0
77862.72,44,2,18,100,19.8,1
16535.7,54,3,8,99,16.9,1
41257.88,25,4,16,61,47.4,1
47053.66,85,3,1,30,7.5,0
176099.94,110,4,17,60,23.0,1
71270.29,117,3,0,30,5.0,1
4085.55,47,0,6,160,5.0,1
50930.96,105,1,20,14,5.0,0
74374.87,63,1,0,109,5.0,0
6315.07,98,4,21,-27,39.3,0
33360.61,56,2,1,30,6.2,0
501978.45,47,1,22,98,13.1,0
18923.69,80,1,17,153,5.0,0
44555.26,11,1,13,170,7.7,0
242591.01,95,4,15,74,24.1,0
69563.12,33,3,14,30,36.1,1
58508.52,64,0,22,122,5.0,0
195608.64,92,2,23,96,10.8,0
20769.47,113,2,14,145,5.0,0
32877.43,34,4,16,86,42.2,0
7624.55,105,4,9,172,5.3,0
26359.45,63,3,21,30,34.1,0
40249.7,89,4,8,142,12.1,0
32698.75,39,2,9,98,12.5,0
63073.11,20,0,11,83,5.0,0
95682.35,66,4,11,-28,39.0,0
44569.68,106,3,8,30,8.2,0
52908.83,4,4,9,-2,53.0,0
18494.16,11,0,13,104,5.0,0
334007.49,68,4,0,93,15.3,0
43315.14,37,3,14,86,29.3,0
55123.61,11,3,17,168,31.9,0
30611.84,16,3,20,101,40.1,1
37423.42,69,2,9,30,10.3,0
141138.53,6,4,14,-29,60.1,1
34253.45,108,0,2,69,5.0,0
35153.25,19,0,6,30,5.0,0
51165.27,75,4,23,-6,46.1,1
21242.65,93,1,17,30,5.0,0
45391.68,9,1,19,55,25.8,0
179485.88,50,4,0,26,27.4,0
14432.91,46,1,5,155,5.0,0
42374.61,16,0,3,30,5.0,0
96058.13,48,4,7,124,25.2,1
80944.13,88,0,17,-28,5.0,0
27966.95,26,0,4,77,5.0,0
163688.17,101,2,0,105,5.0,0
264370.28,94,4,4,30,17.8,0
30874.63,11,4,14,69,48.8,1
131113.62,4,2,7,24,28.4,0
8699.56,103,3,13,124,5.0,1
80952.19,98,3,12,85,9.1,1
11591.29,100,0,3,-22,5.0,0
172445.2,93,1,4,30,5.0,0
200416.44,4,4,3,98,37.0,1
10506.21,67,2,9,177,5.0,0
59930.49,30,4,2,73,30.7,0
49567.46,61,4,5,28,28.9,0
69258.95,100,3,17,34,18.6,0
56110.16,107,4,13,-21,28.0,1
131953.53,26,1,10,30,14.2,0
20843.76,30,4,20,162,39.8,0
14346.65,115,4,20,14,29.1,1
26662.4,99,4,10,-24,27.7,1
227587.53,35,0,7,51,5.0,1
83758.48,64,0,17,149,5.0,0
4337.06,81,2,5,30,5.0,0
57215.79,117,1,7,30,5.0,0
73325.6,46,2,3,119,5.0,0
36889.4,82,0,11,105,5.0,0
20780.8,26,4,0,108,26.4,1
201362.62,11,2,0,129,8.8,0
13228.87,98,0,9,56,5.0,0
176118.97,90,3,7,-28,17.8,0
127691.35,62,2,12,104,8.0,0
74786.21,95,4,10,57,20.8,1
31400.74,16,3,11,164,24.8,0
4091.67,9,4,5,101,37.2,0
343525.32,110,3,16,131,5.0,0
27591.23,18,4,24,38,59.8,1
308210.65,98,4,0,42,11.4,0
61633.58,18,3,15,30,41.6,0
114779.87,108,2,2,27,5.0,0
20439.2,43,3,14,110,25.1,0
313388.96,69,0,5,108,5.0,0
167694.55,18,0,19,46,14.0,1
46709.24,36,2,12,92,17.0,1
57314.88,33,4,12,45,42.6,1
154997.26,44,0,5,19,5.0,0
22672.27,38,3,5,30,25.6,1
34105.71,70,4,9,128,20.2,0
25498.03,27,0,20,143,5.0,0
12682.05,105,1,24,58,5.0,0
81081.89,44,3,15,84,28.4,0
68914.21,14,4,23,30,60.8,1
33935.38,101,0,8,13,5.0,0
65433.42,65,0,3,48,5.0,0
224944.8,51,1,2,-20,5.0,0
69509.7,101,0,21,-15,5.0,0
45726.25,48,0,10,-18,5.0,0
17613.46,4,2,5,30,25.8,1
44596.31,16,2,3,100,13.2,0
22290.11,7,0,10,113,5.0,0
15516.6,103,4,21,-14,36.5,0
80602.07,79,4,18,41,35.2,0
29821.75,110,0,11,134,5.0,0
